date,auton_ext_pm25,auton_int_pm25,airkorea_pm25
2022-03-23 13:09:25,8,0,68
2022-03-23 13:09:35,8,0,68
2022-03-23 13:09:45,8,0,68
2022-03-23 13:09:58,8,0,68
2022-03-23 13:10:06,8,0,68
2022-03-23 13:10:15,8,0,68
2022-03-23 13:10:26,8,0,68
2022-03-23 13:10:35,8,0,68
2022-03-23 13:10:45,8,0,68
2022-03-23 13:10:55,9,0,68
2022-03-23 13:11:05,9,0,68
2022-03-23 13:11:15,10,0,68
2022-03-23 13:11:25,10,1,68
2022-03-23 13:11:35,11,1,68
2022-03-23 13:11:45,11,0,68
2022-03-23 13:11:55,9,0,68
2022-03-23 13:12:05,10,0,68
2022-03-23 13:12:15,10,0,68
2022-03-23 13:12:25,7,0,68
2022-03-23 13:12:35,7,0,68
2022-03-23 13:12:46,9,0,68
2022-03-23 13:12:55,9,0,68
2022-03-23 13:13:05,10,0,68
2022-03-23 13:13:15,8,0,68
2022-03-23 13:13:25,8,0,68
2022-03-23 13:13:34,12,0,68
2022-03-23 13:13:44,12,0,68
2022-03-23 13:13:55,12,0,68
2022-03-23 13:14:15,7,0,68
2022-03-23 13:14:25,7,0,68
2022-03-23 13:14:35,6,0,68
2022-03-23 13:14:46,6,0,68
2022-03-23 13:14:56,5,0,68
2022-03-23 13:15:05,5,0,68
2022-03-23 13:15:15,8,0,68
2022-03-23 13:15:25,8,0,68
2022-03-23 13:15:35,8,0,68
2022-03-23 13:15:45,8,0,68
2022-03-23 13:15:55,9,0,68
2022-03-23 13:16:05,9,0,68
2022-03-23 13:16:15,8,0,68
2022-03-23 13:16:25,8,0,68
2022-03-23 13:16:35,5,0,68
2022-03-23 13:16:45,5,0,68
2022-03-23 13:16:55,8,0,68
2022-03-23 16:16:40,6,1,68
2022-03-23 16:16:51,18,1,68
2022-03-23 16:17:01,18,0,68
2022-03-23 16:17:11,18,0,68
2022-03-23 16:17:21,19,0,68
2022-03-23 16:17:31,19,0,68
2022-03-23 16:17:41,20,0,68
2022-03-23 16:17:51,20,0,68
2022-03-23 16:18:01,22,1,68
2022-03-23 16:18:11,22,1,68
2022-03-23 16:18:21,17,1,68
2022-03-23 16:18:31,17,1,68
2022-03-23 16:18:41,21,3,68
2022-03-23 16:18:51,21,3,68
2022-03-23 16:19:01,21,3,68
2022-03-23 16:19:11,21,3,68
2022-03-23 16:19:21,24,1,68
2022-03-23 16:19:31,24,1,68
2022-03-23 16:19:41,24,1,68
2022-03-23 16:19:51,24,1,68
2022-03-23 16:20:01,21,2,68
2022-03-23 16:20:11,21,2,69
2022-03-23 16:20:21,25,0,69
2022-03-23 16:20:31,25,0,69
2022-03-23 16:20:41,28,1,69
2022-03-23 16:20:51,28,1,69
2022-03-23 16:21:01,26,1,69
2022-03-23 16:21:11,26,1,69
2022-03-23 16:21:21,25,0,69
2022-03-23 16:21:33,25,0,69
2022-03-23 16:21:40,27,0,69
2022-03-23 16:21:51,27,0,69
2022-03-23 16:22:01,28,0,69
2022-03-23 16:22:11,28,0,69
2022-03-23 16:22:21,28,1,69
2022-03-23 16:22:31,28,1,69
2022-03-23 16:22:41,29,0,69
2022-03-23 16:22:51,29,0,69
2022-03-23 16:23:01,34,0,69
2022-03-23 16:23:11,34,0,69
2022-03-23 16:23:20,39,0,69
2022-03-23 16:23:31,34,0,69
2022-03-23 16:23:41,34,0,69
2022-03-23 16:23:51,42,0,69
2022-03-23 16:24:01,42,0,69
2022-03-23 16:24:11,42,0,69
2022-03-23 16:24:21,52,0,69
2022-03-23 16:24:44,52,0,69
2022-03-23 16:24:50,63,0,69
2022-03-23 16:25:01,59,0,69
2022-03-23 16:25:10,59,0,69
2022-03-23 16:25:20,58,0,69
2022-03-23 16:25:31,58,0,69
2022-03-23 16:25:41,32,0,69
2022-03-23 16:25:51,32,0,69
2022-03-23 16:26:01,26,0,69
2022-03-23 16:26:11,26,0,69
2022-03-23 16:26:21,28,0,69
2022-03-23 16:26:31,28,0,69
2022-03-23 16:26:41,29,0,69
2022-03-23 16:26:51,29,0,69
2022-03-23 16:27:01,30,0,69
2022-03-23 16:27:12,30,0,69
2022-03-23 16:27:21,33,0,69
2022-03-23 16:27:30,33,0,69
2022-03-23 16:27:41,37,0,69
2022-03-23 16:27:51,37,0,69
2022-03-23 16:28:01,34,0,69
2022-03-23 16:28:11,34,0,69
2022-03-23 16:28:21,37,0,69
2022-03-23 16:28:36,37,0,69
2022-03-23 16:28:42,45,0,69
2022-03-23 16:28:52,45,0,69
2022-03-23 16:29:02,47,0,69
2022-03-23 16:29:22,47,0,69
2022-03-23 16:29:25,46,0,69
2022-03-23 16:29:31,46,0,64
2022-03-23 16:29:41,39,0,64
2022-03-23 16:29:54,39,0,64
2022-03-23 16:30:01,42,0,64
2022-03-23 16:30:11,42,0,64
2022-03-23 16:30:21,49,0,64
2022-03-23 16:30:31,49,0,64
2022-03-23 16:30:41,54,0,64
2022-03-23 16:30:52,54,0,64
2022-03-23 16:31:01,51,0,64
2022-03-23 16:31:11,51,0,64
2022-03-23 16:31:24,53,0,64
2022-03-23 16:31:30,53,0,64
2022-03-23 16:31:41,63,0,64
2022-03-23 16:31:51,56,0,64
2022-03-23 16:32:01,56,0,64
2022-03-23 16:32:11,53,0,64
2022-03-23 16:32:21,53,0,64
2022-03-23 16:32:31,55,0,64
2022-03-23 16:32:41,55,0,64
2022-03-23 16:32:54,67,0,64
2022-03-23 16:33:00,67,0,64
2022-03-23 16:33:11,62,0,64
2022-03-23 16:33:21,62,0,64
2022-03-23 16:33:31,56,0,64
2022-03-23 16:33:41,56,0,64
2022-03-23 16:33:51,53,0,64
2022-03-23 16:34:01,53,1,64
2022-03-23 16:34:10,54,1,64
2022-03-23 16:34:21,54,2,64
2022-03-23 16:34:31,51,2,64
2022-03-23 16:34:41,51,0,64
2022-03-23 16:34:51,57,0,64
2022-03-23 16:35:01,57,0,64
2022-03-23 16:35:11,55,0,64
2022-03-23 16:35:21,55,0,64
2022-03-23 16:35:31,55,0,64
2022-03-23 16:35:41,55,2,64
2022-03-23 16:35:51,54,2,64
2022-03-23 16:36:01,54,0,64
2022-03-23 16:36:11,50,0,64
2022-03-23 16:36:21,50,0,64
2022-03-23 16:36:31,54,0,64
2022-03-23 16:36:41,54,0,64
2022-03-23 16:36:51,60,0,64
2022-03-23 16:37:01,60,1,64
2022-03-23 16:37:11,61,1,64
2022-03-23 16:37:21,61,0,64
2022-03-23 16:37:30,60,0,64
2022-03-23 16:37:41,60,0,64
2022-03-23 16:37:51,59,0,64
2022-03-23 16:38:01,56,0,64
2022-03-23 16:38:11,56,0,64
2022-03-23 16:38:21,51,0,64
2022-03-23 16:38:31,51,0,64
2022-03-23 16:38:41,50,0,64
2022-03-23 16:38:51,50,0,64
2022-03-23 16:39:01,50,0,64
2022-03-23 16:39:13,50,0,56
2022-03-23 16:39:21,48,0,56
2022-03-23 16:39:30,48,0,56
2022-03-23 16:39:44,56,1,56
2022-03-23 16:39:52,56,1,56
2022-03-23 16:40:01,51,0,56
2022-03-23 16:40:11,51,0,56
2022-03-23 16:40:21,58,0,56
2022-03-23 16:40:30,58,0,56
2022-03-23 16:40:42,57,1,56
2022-03-23 16:40:52,57,1,56
2022-03-23 16:41:02,24,1,56
2022-03-23 16:41:12,24,1,56
2022-03-23 16:41:24,35,0,56
2022-03-23 16:41:31,35,0,56
2022-03-23 16:41:41,107,0,56
2022-03-23 16:41:51,107,0,56
2022-03-23 16:42:01,58,1,56
2022-03-23 16:42:11,58,1,56
2022-03-23 16:42:21,37,0,56
2022-03-23 16:42:31,37,0,56
2022-03-23 16:42:41,37,0,56
2022-03-23 16:42:51,37,0,56
2022-03-23 16:43:01,34,0,56
2022-03-23 16:43:11,34,0,56
2022-03-23 16:43:21,27,0,56
2022-03-23 16:43:31,27,0,56
2022-03-23 16:43:41,27,0,56
2022-03-23 16:43:51,34,0,56
2022-03-23 16:44:01,31,0,56
2022-03-23 16:44:11,31,0,56
2022-03-23 16:44:21,24,1,56
2022-03-23 16:44:31,24,1,56
2022-03-23 16:44:42,25,0,56
2022-03-23 16:44:53,25,0,56
2022-03-23 16:45:01,29,0,56
2022-03-23 16:45:11,29,0,56
2022-03-23 16:45:21,61,0,56
2022-03-23 16:45:31,61,0,56
2022-03-23 16:45:41,51,0,56
2022-03-23 16:45:52,51,0,56
2022-03-23 16:46:01,51,0,56
2022-03-23 16:46:11,51,0,56
2022-03-23 16:46:21,30,0,56
2022-03-23 16:46:31,30,0,56
2022-03-23 16:46:41,28,0,56
2022-03-23 16:46:51,28,0,56
2022-03-23 16:47:01,28,0,56
2022-03-23 16:47:11,28,0,56
2022-03-23 16:47:21,33,1,56
2022-03-23 16:47:31,33,1,56
2022-03-23 16:47:41,33,0,56
2022-03-23 16:47:51,33,0,56
2022-03-23 16:48:01,38,0,56
2022-03-23 16:48:11,38,0,67
2022-03-23 16:48:21,46,0,67
2022-03-23 16:48:31,46,0,49
2022-03-23 16:48:41,35,0,49
2022-03-23 16:48:51,35,0,49
2022-03-23 16:49:01,29,0,49
2022-03-23 16:49:11,29,0,49
2022-03-23 16:49:21,31,0,49
2022-03-23 16:49:31,31,0,49
2022-03-23 16:49:41,27,0,49
2022-03-23 16:49:51,27,0,67
2022-03-23 16:50:01,25,0,49
2022-03-23 16:50:11,25,0,49
2022-03-23 16:50:21,29,0,49
2022-03-23 16:50:32,29,0,49
2022-03-23 16:50:41,39,0,49
2022-03-23 16:50:51,39,0,49
2022-03-23 16:51:04,30,0,49
2022-03-23 16:51:11,30,0,49
2022-03-23 16:51:21,31,0,49
2022-03-23 16:51:31,31,0,49
2022-03-23 16:51:41,35,0,49
2022-03-23 16:51:51,35,0,49
2022-03-23 16:52:01,32,0,49
2022-03-23 16:52:11,32,0,49
2022-03-23 16:52:21,32,0,49
2022-03-23 16:52:31,32,0,49
2022-03-23 18:26:30,28,2,49
2022-03-23 18:26:38,36,4,49
2022-03-23 18:26:48,27,1,49
2022-03-23 18:26:58,27,1,49
2022-03-23 18:27:07,25,1,49
2022-03-23 18:27:18,25,1,49
2022-03-23 18:27:28,27,2,49
2022-03-23 18:39:02,7,1,49
2022-03-23 18:39:12,12,2,49
2022-03-23 18:39:22,14,3,49
2022-03-23 18:39:32,14,3,49
2022-03-23 18:39:42,18,0,49
2022-03-23 18:39:52,18,0,49
2022-03-23 18:40:02,19,1,49
2022-03-23 18:40:12,19,1,50
2022-03-23 18:40:22,20,2,50
2022-03-23 18:40:32,20,2,50
2022-03-23 18:40:42,24,1,50
2022-03-23 18:40:52,24,1,50
2022-03-23 18:41:02,29,1,50
2022-03-23 18:41:14,29,1,50
2022-03-23 18:41:21,29,1,50
2022-03-23 18:41:32,29,1,50
2022-03-23 18:41:42,26,2,50
2022-03-23 18:41:52,26,2,50
2022-03-23 18:42:02,15,0,50
2022-03-23 18:42:12,15,0,50
2022-03-23 18:42:22,15,1,50
2022-03-23 18:42:32,23,1,50
2022-03-23 18:42:42,23,0,50
2022-03-23 18:42:54,22,0,50
2022-03-23 18:43:01,22,0,50
2022-03-23 18:43:12,26,0,50
2022-03-23 18:43:22,26,0,50
2022-03-23 18:43:33,29,0,50
2022-03-23 18:43:47,29,0,50
2022-03-23 18:43:52,20,0,50
2022-03-23 18:44:02,20,0,50
2022-03-23 18:44:12,28,0,50
2022-03-23 18:44:22,28,0,50
2022-03-23 18:44:32,28,0,50
2022-03-23 18:44:42,28,0,50
2022-03-23 18:44:52,29,0,50
2022-03-23 18:45:02,29,0,50
2022-03-23 18:45:12,31,0,50
2022-03-23 18:45:22,31,0,50
2022-03-23 18:45:32,32,0,50
2022-03-23 18:45:42,32,0,50
2022-03-23 18:45:52,28,0,50
2022-03-23 18:46:02,28,0,50
2022-03-23 18:46:12,36,0,50
2022-03-23 18:46:22,36,0,50
2022-03-23 18:46:40,33,0,50
2022-03-23 18:47:00,33,0,50
2022-03-23 18:47:03,27,0,50
2022-03-23 18:47:12,25,0,50
2022-03-23 22:57:28,25,0,50
2022-03-23 22:57:39,29,0,50
2022-03-23 22:57:48,29,0,50
2022-03-23 22:57:58,34,0,50
2022-03-23 22:58:09,34,0,50
2022-03-23 22:58:18,37,0,50
2022-03-23 22:58:28,37,0,50
2022-03-23 22:58:39,39,0,50
2022-03-23 22:58:48,31,0,50
2022-03-23 22:58:58,31,0,50
2022-03-23 22:59:08,29,1,50
2022-03-23 22:59:18,29,1,50
2022-03-23 22:59:28,29,0,50
2022-03-23 22:59:38,29,0,50
2022-03-23 22:59:49,38,0,50
2022-03-23 22:59:59,38,0,50
2022-03-23 23:00:08,38,0,50
2022-03-23 23:00:20,43,0,50
2022-03-23 23:00:28,43,0,50
2022-03-23 23:00:40,51,0,50
2022-03-23 23:00:48,51,0,50
2022-03-23 23:00:59,55,0,50
2022-03-23 23:01:09,55,0,50
2022-03-23 23:01:19,57,0,50
2022-03-23 23:01:30,57,0,50
2022-03-23 23:01:38,52,0,50
2022-03-23 23:01:48,52,0,50
2022-03-23 23:01:59,48,0,47
2022-03-23 23:02:08,48,0,47
2022-03-23 23:02:24,48,0,47
2022-03-23 23:02:28,56,0,47
2022-03-23 23:02:39,56,0,47
2022-03-23 23:02:49,56,0,47
2022-03-23 23:02:58,56,0,47
2022-03-23 23:03:08,60,0,47
2022-03-23 23:03:18,60,0,47
2022-03-23 23:03:31,51,0,47
2022-03-23 23:03:38,51,0,47
2022-03-23 23:03:49,41,0,47
2022-03-23 23:03:59,41,0,47
2022-03-23 23:04:09,44,0,47
2022-03-23 23:04:19,44,0,47
2022-03-23 23:04:29,46,0,47
2022-03-23 23:04:39,46,0,47
2022-03-23 23:04:49,48,1,47
2022-03-23 23:05:00,48,1,47
2022-03-23 23:05:08,55,1,47
2022-03-23 23:05:19,55,1,47
2022-03-23 23:05:29,56,0,47
2022-03-23 23:05:39,56,0,47
2022-03-23 23:05:49,26,1,47
2022-03-23 23:05:59,26,1,47
2022-03-23 23:06:09,28,1,47
2022-03-23 23:06:18,28,1,47
2022-03-23 23:06:34,27,1,47
2022-03-23 23:06:42,27,1,47
2022-03-23 23:06:49,30,0,47
2022-03-23 23:06:59,30,0,47
2022-03-23 23:07:08,41,0,47
2022-03-23 23:07:19,41,0,47
2022-03-23 23:07:29,56,0,47
2022-03-23 23:07:39,56,0,47
2022-03-23 23:07:49,56,1,47
2022-03-23 23:07:59,56,1,47
2022-03-23 23:08:09,51,0,47
2022-03-23 23:08:19,51,0,47
2022-03-23 23:08:29,53,1,47
2022-03-23 23:08:39,53,1,47
2022-03-23 23:08:49,59,0,47
2022-03-23 23:09:00,59,0,47
2022-03-23 23:09:08,62,0,47
2022-03-23 23:09:19,62,0,47
2022-03-23 23:09:29,61,0,47
2022-03-23 23:09:39,61,0,47
2022-03-23 23:09:49,67,1,47
2022-03-23 23:09:59,67,1,47
2022-03-23 23:10:09,66,0,47
2022-03-23 23:10:19,66,0,47
2022-03-23 23:10:32,65,0,47
2022-03-23 23:10:39,65,0,47
2022-03-23 23:10:49,66,1,47
2022-03-23 23:10:59,66,1,47
2022-03-23 23:11:10,67,0,47
2022-03-23 23:11:18,67,0,47
2022-03-23 23:11:29,68,0,47
2022-03-23 23:11:39,68,0,47
2022-03-23 23:11:52,71,3,47
2022-03-23 23:11:59,71,3,47
2022-03-23 23:12:09,68,0,47
2022-03-23 23:12:19,66,0,47
2022-03-23 23:12:29,66,1,47
2022-03-23 23:12:39,62,2,47
2022-03-23 23:12:49,62,2,47
2022-03-23 23:12:59,62,1,47
2022-03-23 23:13:09,60,1,47
2022-03-23 23:13:19,60,1,47
2022-03-23 23:13:29,57,1,47
2022-03-23 23:13:38,57,3,47
2022-03-23 23:13:49,36,3,47
2022-03-23 23:13:58,36,0,47
2022-03-23 23:14:11,45,0,47
2022-03-23 23:14:29,57,2,47
2022-03-23 23:14:38,56,0,47
2022-03-23 23:14:52,56,0,47
2022-03-23 23:15:00,45,1,47
2022-03-23 23:15:08,45,1,47
2022-03-23 23:15:19,42,1,47
2022-03-23 23:15:28,42,1,47
2022-03-23 23:15:39,39,1,47
2022-03-23 23:15:49,39,1,47
2022-03-23 23:15:58,46,0,47
2022-03-23 23:16:11,46,0,47
2022-03-23 23:16:18,50,1,47
2022-03-23 23:16:29,50,1,47
2022-03-23 23:16:39,57,2,47
2022-03-23 23:16:49,57,2,47
2022-03-23 23:17:01,64,1,47
2022-03-23 23:17:10,64,1,47
2022-03-23 23:17:18,65,0,47
2022-03-23 23:17:29,65,0,47
2022-03-23 23:17:39,64,0,45
2022-03-23 23:17:49,64,0,45
2022-03-23 23:17:59,24,1,45
2022-03-23 23:18:09,24,1,45
2022-03-23 23:18:19,24,2,45
2022-03-23 23:18:29,24,2,45
2022-03-23 23:18:40,34,4,45
2022-03-23 23:18:53,34,4,45
2022-03-23 23:18:59,51,2,45
2022-03-23 23:19:09,51,2,45
2022-03-23 23:19:19,61,4,45
2022-03-23 23:19:29,61,4,45
2022-03-23 23:19:39,63,6,45
2022-03-23 23:19:48,63,6,45
2022-03-23 23:19:58,24,6,45
2022-03-23 23:20:08,24,6,45
2022-03-23 23:20:18,21,7,45
2022-03-23 23:20:28,22,7,45
2022-03-23 23:20:38,22,5,45
2022-03-23 23:20:48,23,5,42
2022-03-23 23:21:01,23,5,42
2022-03-23 23:21:09,45,5,42
2022-03-23 23:23:28,14,6,42
2022-03-23 23:23:40,23,9,42
2022-03-23 23:23:48,26,6,42
2022-03-23 23:23:59,26,6,42
2022-03-23 23:24:09,48,9,42
2022-03-23 23:24:19,48,9,42
2022-03-23 23:24:29,53,8,42
2022-03-23 23:24:39,74,8,42
2022-03-23 23:24:49,74,7,42
2022-03-23 23:24:59,94,7,42
2022-03-23 23:25:09,94,9,42
2022-03-23 23:25:21,113,9,42
2022-03-23 23:25:28,109,9,42
2022-03-23 23:25:39,109,9,42
2022-03-23 23:25:49,89,9,42
2022-03-23 23:25:59,89,9,42
2022-03-23 23:26:08,90,12,42
2022-03-23 23:26:19,90,12,42
2022-03-23 23:26:29,98,12,42
2022-03-23 23:26:40,98,12,42
2022-03-23 23:26:49,107,12,42
2022-03-23 23:26:59,107,12,42
2022-03-23 23:27:10,116,13,42
2022-03-23 23:27:21,116,13,42
2022-03-23 23:27:29,114,11,42
2022-03-23 23:27:41,114,11,42
2022-03-23 23:27:48,105,12,42
2022-03-23 23:27:59,105,12,42
2022-03-23 23:28:09,107,14,42
2022-03-23 23:28:19,107,14,42
2022-03-23 23:28:29,104,12,42
2022-03-23 23:28:40,104,12,42
2022-03-23 23:28:48,82,13,42
2022-03-23 23:28:59,82,13,42
2022-03-23 23:29:09,74,11,42
2022-03-23 23:29:19,74,11,42
2022-03-23 23:29:29,71,12,42
2022-03-23 23:29:39,71,12,42
2022-03-23 23:29:49,24,9,42
2022-03-23 23:29:59,24,9,42
2022-03-23 23:30:09,22,11,42
2022-03-23 23:30:19,22,11,42
2022-03-23 23:30:29,35,8,42
2022-03-23 23:30:39,35,8,42
2022-03-23 23:30:49,50,9,42
2022-03-23 23:30:59,50,9,42
2022-03-23 23:31:09,33,11,42
2022-03-23 23:31:19,33,11,42
2022-03-23 23:31:31,29,9,42
2022-03-23 23:31:39,29,9,42
2022-03-23 23:31:48,24,10,42
2022-03-23 23:32:01,24,10,42
2022-03-23 23:32:08,57,9,42
2022-03-23 23:32:19,62,9,42
2022-03-23 23:32:34,62,9,42
2022-03-23 23:32:42,73,9,42
2022-03-23 23:32:52,73,5,42
2022-03-23 23:33:01,71,5,42
2022-03-23 23:33:10,71,8,42
2022-03-23 23:33:34,37,8,42
2022-03-23 23:33:39,36,10,36
2022-03-23 23:33:49,36,8,36
2022-03-23 23:34:02,36,8,36
2022-03-23 23:34:08,46,8,36
2022-03-23 23:34:19,46,8,36
2022-03-23 23:34:29,59,7,36
2022-03-23 23:34:39,59,7,36
2022-03-23 23:34:49,51,10,36
2022-03-23 23:35:01,51,10,36
2022-03-23 23:35:08,44,7,44
2022-03-23 23:35:19,44,7,44
2022-03-23 23:35:29,37,10,44
2022-03-23 23:35:39,37,10,44
2022-03-23 23:35:49,37,7,44
2022-03-23 23:35:59,37,7,44
2022-03-25 08:55:28,69,4,44
2022-03-25 08:55:37,79,2,44
2022-03-25 08:55:47,79,2,44
2022-03-25 08:55:58,90,0,44
2022-03-25 08:56:08,90,0,44
2022-03-25 08:56:18,90,4,44
2022-03-25 08:56:27,90,4,44
2022-03-25 08:56:37,92,6,44
2022-03-25 08:56:47,92,6,44
2022-03-25 08:56:58,91,8,44
2022-03-25 08:57:07,91,8,44
2022-03-25 08:57:17,95,13,44
2022-03-25 08:57:28,95,13,44
2022-03-25 08:57:37,95,14,44
2022-03-25 08:57:48,95,14,44
2022-03-25 08:57:57,96,19,44
2022-03-25 08:58:08,96,19,44
2022-03-25 08:58:18,92,19,46
2022-03-25 08:58:28,92,19,46
2022-03-25 08:58:38,80,21,46
2022-03-25 08:58:48,80,21,46
2022-03-25 08:58:58,86,20,46
2022-03-25 08:59:08,86,20,46
2022-03-25 08:59:18,96,20,36
2022-03-25 08:59:28,96,19,36
2022-03-25 08:59:38,96,20,36
2022-03-25 08:59:48,96,20,36
2022-03-25 08:59:58,80,22,36
2022-03-25 09:00:08,80,22,36
2022-03-25 09:00:18,92,21,36
2022-03-25 09:00:29,92,21,36
2022-03-25 09:00:37,92,19,36
2022-03-25 09:00:48,154,19,36
2022-03-25 09:00:58,154,21,36
2022-03-25 09:01:08,94,21,36
2022-03-25 09:01:23,94,20,29
2022-03-25 09:01:28,99,20,29
2022-03-25 09:01:38,99,23,29
2022-03-25 09:01:48,129,23,29
2022-03-25 09:01:58,129,22,29
2022-03-25 09:02:08,105,22,29
2022-03-25 09:02:18,105,21,29
2022-03-25 09:02:28,103,21,29
2022-03-25 09:02:38,103,21,29
2022-03-25 09:02:48,95,21,29
2022-03-25 09:02:59,95,22,29
2022-03-25 09:03:07,96,22,29
2022-03-25 09:03:18,96,22,29
2022-03-25 09:03:28,119,22,29
2022-03-25 09:03:42,119,16,29
2022-03-25 09:03:48,156,16,29
2022-03-25 09:03:58,156,21,29
2022-03-25 09:04:08,166,21,29
2022-03-25 09:04:17,166,25,29
2022-03-25 09:04:28,169,25,29
2022-03-25 09:04:38,169,25,33
2022-03-25 09:04:48,157,25,33
2022-03-25 09:04:58,157,24,33
2022-03-25 09:05:07,172,24,33
2022-03-25 09:05:18,172,25,33
2022-03-25 09:05:27,135,25,33
2022-03-25 09:05:38,135,25,33
2022-03-25 09:05:48,127,25,33
2022-03-25 09:05:58,127,27,33
2022-03-25 09:06:08,108,27,33
2022-03-25 09:06:21,108,27,33
2022-03-25 09:06:27,103,27,33
2022-03-25 09:06:39,103,29,33
2022-03-25 09:06:47,106,29,33
2022-03-25 09:07:12,106,29,33
2022-03-25 09:07:21,105,29,33
2022-03-25 09:07:22,105,27,33
2022-03-25 09:07:28,98,27,33
2022-03-25 09:07:38,98,29,33
2022-03-25 09:07:47,107,29,33
2022-03-25 09:07:58,107,26,33
2022-03-25 09:08:08,119,26,33
2022-03-25 09:08:18,119,26,48
2022-03-25 09:08:28,106,26,48
2022-03-25 09:08:38,106,26,48
2022-03-25 09:08:48,106,26,48
2022-03-25 09:08:58,106,26,48
2022-03-25 09:09:08,90,26,48
2022-03-25 09:09:18,90,24,48
2022-03-25 09:09:28,91,24,48
2022-03-25 09:09:38,91,23,48
2022-03-25 09:09:48,97,23,48
2022-03-25 09:09:58,97,28,48
2022-03-25 09:10:08,96,28,48
2022-03-25 09:10:18,96,26,48
2022-03-25 09:10:28,90,26,48
2022-03-25 09:10:39,90,24,48
2022-03-25 09:10:47,109,24,48
2022-03-25 09:10:58,109,24,48
2022-03-25 09:11:08,109,24,48
2022-03-25 09:11:20,96,27,48
2022-03-25 09:11:27,96,27,48
2022-03-25 09:11:38,99,25,48
2022-03-25 09:11:48,99,25,48
2022-03-25 09:11:58,90,25,48
2022-03-25 09:12:08,90,25,48
2022-03-25 09:12:18,85,24,48
2022-03-25 09:12:28,85,24,48
2022-03-25 09:12:38,77,22,48
2022-03-25 09:12:48,77,22,48
2022-03-25 09:12:59,69,24,48
2022-03-25 09:13:07,69,24,48
2022-03-25 09:13:18,88,23,48
2022-03-25 09:13:27,88,23,48
2022-03-25 09:13:38,119,21,48
2022-03-25 09:13:47,119,21,48
2022-03-25 09:14:01,111,22,48
2022-03-25 09:14:08,111,22,48
2022-03-25 09:14:17,135,20,48
2022-03-25 09:14:28,135,21,48
2022-03-25 09:14:38,173,21,48
2022-03-25 09:14:48,173,21,48
2022-03-25 09:14:57,173,23,48
2022-03-25 09:15:09,173,23,48
2022-03-25 09:15:17,173,22,48
2022-03-25 09:15:28,150,22,48
2022-03-25 09:15:37,150,25,48
2022-03-25 09:15:48,150,25,48
2022-03-25 09:15:58,197,24,48
2022-03-25 09:16:08,197,24,48
2022-03-25 09:16:19,197,24,48
2022-03-25 09:16:27,197,24,48
2022-03-25 09:16:38,197,22,48
2022-03-25 09:16:47,192,22,48
2022-03-25 09:16:58,192,22,48
2022-03-25 09:17:07,186,27,48
2022-03-25 09:17:18,186,27,48
2022-03-25 09:17:28,193,27,48
2022-03-25 09:17:37,193,27,48
2022-03-25 09:17:48,184,26,48
2022-03-25 09:17:58,184,26,48
2022-03-25 09:18:08,212,25,48
2022-03-25 09:18:18,212,25,48
2022-03-25 09:18:28,224,25,48
2022-03-25 09:18:37,224,25,48
2022-03-25 09:18:47,242,27,48
2022-03-25 09:18:57,242,27,48
2022-03-25 09:19:08,237,30,48
2022-03-25 09:19:19,237,30,48
2022-03-25 09:19:27,237,25,48
2022-03-25 09:19:37,225,25,48
2022-03-25 09:19:47,225,28,48
2022-03-25 09:19:57,210,28,48
2022-03-25 09:20:07,210,29,48
2022-03-25 09:20:17,193,29,48
2022-03-25 09:20:27,193,28,48
2022-03-25 09:20:37,204,28,48
2022-03-25 09:20:47,204,26,48
2022-03-25 09:20:58,177,26,48
2022-03-25 09:21:08,177,26,48
2022-03-25 09:21:17,183,26,48
2022-03-25 09:21:27,183,26,48
2022-03-25 09:21:37,195,26,48
2022-03-25 09:21:47,195,26,48
2022-03-25 09:22:01,189,26,48
2022-03-25 09:22:07,189,24,49
2022-03-25 09:22:17,220,24,49
2022-03-25 09:22:27,220,23,49
2022-03-25 09:22:37,217,23,49
2022-03-25 09:22:47,217,24,49
2022-03-25 09:22:57,227,24,49
2022-03-25 09:23:07,227,22,49
2022-03-25 09:23:18,257,22,49
2022-03-25 09:23:27,257,21,49
2022-03-25 09:23:37,256,21,49
2022-03-25 09:23:51,256,20,49
2022-03-25 09:23:57,235,20,49
2022-03-25 09:24:07,235,18,49
2022-03-25 09:24:17,252,18,49
2022-03-25 09:24:27,252,21,49
2022-03-25 09:24:37,267,21,49
2022-03-25 09:24:47,267,18,49
2022-03-25 09:24:57,253,18,49
2022-03-25 09:25:10,253,11,49
2022-03-25 09:25:17,257,11,49
2022-03-25 09:25:27,257,13,49
2022-03-25 09:25:38,263,13,49
2022-03-25 09:25:48,263,12,49
2022-03-25 09:25:59,227,12,49
2022-03-25 09:26:07,227,11,49
2022-03-25 09:26:17,231,11,49
2022-03-25 09:26:33,231,8,49
2022-03-25 09:26:37,247,8,49
2022-03-25 09:26:47,247,6,49
2022-03-25 09:26:59,248,6,49
2022-03-25 09:27:07,248,7,49
2022-03-25 09:27:17,236,7,38
2022-03-25 09:27:27,236,9,38
2022-03-25 09:27:37,252,9,38
2022-03-25 09:27:47,252,5,38
2022-03-25 09:27:57,265,5,38
2022-03-25 09:28:07,265,7,38
2022-03-25 09:28:17,263,7,38
2022-03-25 09:28:27,263,9,38
2022-03-25 09:28:37,247,9,38
2022-03-25 09:28:47,247,8,38
2022-03-25 09:28:57,251,8,38
