date,pm25_in,pm25_out
2022-03-02 16:38:14,5,40
2022-03-02 16:38:24,5,35
2022-03-02 16:38:34,4,35
2022-03-02 16:38:53,4,39
2022-03-02 16:38:54,8,39
2022-03-02 16:39:04,8,39
2022-03-02 16:39:14,4,39
2022-03-02 16:39:24,4,39
2022-03-02 16:39:34,5,39
2022-03-02 16:39:44,5,39
2022-03-02 16:39:54,6,39
2022-03-02 16:40:14,6,39
2022-03-02 16:40:24,6,39
2022-03-02 16:40:36,5,39
2022-03-02 16:40:50,5,41
2022-03-02 16:40:54,5,41
2022-03-02 16:41:05,5,36
2022-03-02 16:41:16,5,36
2022-03-02 16:41:24,5,40
2022-03-02 16:41:34,5,40
2022-03-02 16:41:44,5,43
2022-03-02 16:41:54,5,43
2022-03-02 16:42:04,5,37
2022-03-02 16:42:14,5,37
2022-03-02 16:42:25,5,37
2022-03-02 16:42:34,7,37
2022-03-02 16:42:44,7,38
2022-03-02 16:42:54,6,38
2022-03-02 16:43:04,6,39
2022-03-02 16:43:14,7,39
2022-03-02 16:43:25,7,36
2022-03-02 16:43:34,9,36
2022-03-02 16:43:44,9,39
2022-03-02 16:43:59,4,39
2022-03-02 16:44:08,4,37
2022-03-02 16:44:18,6,37
2022-03-02 16:44:24,6,37
2022-03-02 16:44:34,4,37
2022-03-02 16:44:44,4,33
2022-03-02 16:44:54,6,33
2022-03-02 16:45:04,6,68
2022-03-02 16:45:14,7,68
2022-03-02 16:45:26,7,34
2022-03-02 16:45:34,8,34
2022-03-02 16:45:44,8,37
2022-03-02 16:45:54,5,37
2022-03-02 16:46:04,5,38
2022-03-02 16:46:15,7,38
2022-03-02 16:46:24,7,36
2022-03-02 16:46:34,5,36
2022-03-02 16:46:44,5,39
2022-03-02 16:46:54,8,39
2022-03-02 16:47:04,8,37
2022-03-02 16:47:14,4,37
2022-03-02 16:47:24,7,39
2022-03-02 16:47:34,7,39
2022-03-02 16:47:44,6,33
2022-03-02 16:47:54,6,33
2022-03-02 16:48:05,7,35
2022-03-02 16:48:13,7,35
2022-03-02 16:48:24,6,35
2022-03-02 16:48:34,6,35
2022-03-02 16:48:44,8,33
2022-03-02 16:48:54,8,33
2022-03-02 16:49:05,5,39
2022-03-02 16:49:14,5,39
2022-03-02 16:49:24,8,39
2022-03-02 16:49:35,8,36
2022-03-02 16:49:44,5,36
2022-03-02 16:49:55,5,38
2022-03-02 16:50:04,7,38
2022-03-02 16:50:14,7,40
2022-03-02 16:50:24,8,40
2022-03-02 16:50:34,8,41
2022-03-02 16:50:44,7,41
2022-03-02 16:50:54,7,49
2022-03-02 16:51:04,5,49
2022-03-02 16:51:14,5,45
2022-03-02 16:51:24,5,45
2022-03-02 16:51:34,5,43
2022-03-02 16:51:46,6,43
2022-03-02 16:51:54,6,46
2022-03-02 16:52:04,5,46
2022-03-02 16:52:14,5,43
2022-03-02 16:52:24,7,43
2022-03-02 16:52:36,7,41
2022-03-02 16:52:46,7,41
2022-03-02 16:52:54,7,42
2022-03-02 16:53:04,7,42
2022-03-02 16:53:14,7,38
2022-03-02 16:53:24,8,38
2022-03-02 16:53:34,8,44
2022-03-02 16:53:56,7,43
2022-03-02 16:54:04,6,43
2022-03-02 16:54:14,6,41
2022-03-02 16:54:24,7,41
2022-03-02 16:54:36,7,47
2022-03-02 16:54:45,8,47
2022-03-02 16:54:54,8,57
2022-03-02 16:55:04,8,57
2022-03-02 16:55:14,8,46
2022-03-02 16:55:24,8,46
2022-03-02 16:55:34,8,43
2022-03-02 16:55:44,6,43
2022-03-02 16:55:54,6,46
2022-03-02 16:56:04,8,46
2022-03-02 16:56:14,8,46
2022-03-02 16:56:26,6,46
2022-03-02 16:56:34,6,45
2022-03-02 16:56:44,8,45
2022-03-02 16:56:54,8,40
2022-03-02 16:57:04,8,40
2022-03-02 16:57:14,6,40
2022-03-02 16:57:24,6,40
2022-03-02 16:57:34,6,43
2022-03-02 16:57:44,6,43
2022-03-02 16:57:54,8,41
2022-03-02 16:58:04,8,41
2022-03-02 16:58:14,8,43
2022-03-02 16:58:24,8,43
2022-03-02 16:58:34,7,44
2022-03-02 16:58:44,7,44
2022-03-02 16:58:55,8,50
2022-03-02 16:59:06,8,50
2022-03-02 16:59:14,6,47
2022-03-02 16:59:24,6,47
2022-03-02 16:59:34,8,49
2022-03-02 16:59:44,8,49
2022-03-02 16:59:54,5,49
2022-03-02 17:00:04,5,49
2022-03-02 17:00:14,7,43
2022-03-02 17:00:24,7,43
2022-03-02 17:00:34,5,40
2022-03-02 17:00:44,5,40
2022-03-02 17:00:54,5,44
2022-03-02 17:01:04,5,44
2022-03-02 17:01:14,7,43
2022-03-02 17:01:24,7,43
2022-03-02 17:01:35,8,41
2022-03-02 17:01:55,8,41
2022-03-02 17:02:04,5,42
2022-03-02 17:02:14,8,43
2022-03-02 17:02:24,8,43
2022-03-02 17:02:34,7,36
2022-03-02 17:02:44,7,22
2022-03-02 17:02:54,7,22
2022-03-02 17:03:04,7,15
2022-03-02 17:03:14,7,15
2022-03-02 17:03:24,7,16
2022-03-02 17:03:34,7,16
2022-03-02 17:03:44,7,15
2022-03-02 17:04:04,5,16
2022-03-02 17:04:14,8,16
2022-03-02 17:04:24,8,16
2022-03-02 17:04:34,6,18
2022-03-02 17:04:44,6,18
2022-03-02 17:04:55,7,18
2022-03-02 17:05:04,7,18
2022-03-02 17:05:14,6,17
2022-03-02 17:05:24,6,17
2022-03-02 17:05:34,5,22
2022-03-02 17:05:44,5,22
2022-03-02 17:05:54,5,19
2022-03-02 17:06:04,5,19
2022-03-02 17:06:14,5,17
2022-03-02 17:06:24,5,17
2022-03-02 17:06:34,6,17
2022-03-02 17:06:44,6,17
2022-03-02 17:06:56,3,20
2022-03-02 17:07:04,3,20
2022-03-02 17:07:14,7,24
2022-03-02 17:07:24,7,24
2022-03-02 17:07:34,6,25
2022-03-02 17:07:45,6,25
2022-03-02 17:07:54,7,25
2022-03-02 17:08:05,7,25
2022-03-02 17:08:14,6,27
2022-03-02 17:08:24,6,27
2022-03-02 17:08:44,6,34
2022-03-02 17:08:54,6,37
2022-03-02 17:09:04,6,37
2022-03-02 17:09:17,6,40
2022-03-02 17:09:35,6,40
2022-03-02 17:09:44,6,38
2022-03-02 17:09:54,8,31
2022-03-02 17:10:04,8,31
2022-03-02 17:10:15,7,33
2022-03-02 17:10:24,7,33
2022-03-02 17:10:34,7,35
2022-03-02 17:10:44,7,35
2022-03-02 17:10:54,8,35
2022-03-02 17:11:04,8,37
2022-03-02 17:11:14,6,37
2022-03-02 17:11:26,6,34
2022-03-02 17:11:34,8,34
2022-03-02 17:11:44,8,37
2022-03-02 17:11:54,6,37
2022-03-02 17:12:03,6,37
2022-03-02 17:12:16,8,37
2022-03-02 17:12:24,8,36
2022-03-02 17:12:34,6,36
2022-03-02 17:12:44,6,37
2022-03-02 17:12:54,8,37
2022-03-02 17:13:07,8,36
2022-03-02 17:13:14,5,36
2022-03-02 17:13:24,5,35
2022-03-02 17:13:34,5,35
2022-03-02 17:13:44,5,36
2022-03-02 17:13:54,4,36
2022-03-02 17:14:04,4,37
2022-03-02 17:14:14,4,37
2022-03-02 17:14:24,4,37
2022-03-02 17:14:37,5,37
2022-03-02 17:14:44,5,28
2022-03-02 17:14:55,4,28
2022-03-02 17:15:04,4,28
2022-03-02 17:15:14,5,32
2022-03-02 17:15:28,5,32
2022-03-02 17:15:34,4,31
2022-03-02 17:15:44,4,31
2022-03-02 17:15:55,3,26
2022-03-02 17:16:04,3,26
2022-03-02 17:16:14,6,25
2022-03-02 17:16:24,6,25
2022-03-02 17:16:34,5,27
2022-03-02 17:16:44,3,27
2022-03-02 17:16:58,3,28
2022-03-02 17:17:05,4,28
2022-03-02 17:17:14,4,23
2022-03-02 17:17:24,5,23
2022-03-02 17:17:33,5,23
2022-03-02 17:17:43,4,31
2022-03-02 17:17:54,4,31
2022-03-02 17:18:04,5,32
2022-03-02 17:18:14,5,32
2022-03-02 17:18:24,3,28
2022-03-02 17:18:34,3,28
2022-03-02 17:18:44,4,26
2022-03-02 17:18:56,4,26
2022-03-02 17:19:06,4,25
2022-03-02 17:19:14,4,25
2022-03-02 17:19:24,4,31
2022-03-02 17:19:34,4,31
2022-03-02 17:19:44,4,31
2022-03-02 17:19:59,6,31
2022-03-02 17:20:04,6,26
2022-03-02 17:20:16,5,26
2022-03-02 17:20:24,5,28
2022-03-02 17:20:34,3,28
2022-03-02 17:20:44,3,31
2022-03-02 17:20:54,6,31
2022-03-02 17:21:04,6,32
2022-03-02 17:21:14,4,32
2022-03-02 17:21:24,4,31
2022-03-02 17:21:34,6,31
2022-03-02 17:21:44,6,29
2022-03-02 17:21:54,5,29
2022-03-02 17:22:04,5,24
2022-03-02 17:22:14,4,24
2022-03-02 17:22:24,4,16
2022-03-02 17:22:34,5,16
2022-03-02 17:22:44,5,16
2022-03-02 17:22:54,4,10
2022-03-02 17:23:04,4,10
2022-03-02 17:23:14,4,12
2022-03-02 17:23:24,4,12
2022-03-02 17:23:34,5,23
2022-03-02 17:23:48,5,23
2022-03-02 17:23:56,3,23
2022-03-02 17:24:06,3,26
2022-03-02 17:24:15,6,26
2022-03-02 17:24:26,6,10
2022-03-02 17:24:39,4,10
2022-03-02 17:24:45,4,11
2022-03-02 17:24:56,5,11
2022-03-02 17:25:05,5,9
2022-03-02 17:25:16,4,11
2022-03-02 17:25:24,4,11
2022-03-02 17:25:35,4,15
2022-03-02 17:25:44,4,15
2022-03-02 17:25:55,3,15
2022-03-02 17:26:04,3,15
2022-03-02 17:26:14,6,22
2022-03-02 17:26:24,6,22
2022-03-02 17:26:34,6,27
2022-03-02 17:26:44,4,27
2022-03-02 17:26:54,4,26
2022-03-02 17:27:04,4,26
2022-03-02 17:27:15,4,27
2022-03-02 17:27:24,4,27
2022-03-02 17:27:35,4,24
2022-03-02 17:27:45,3,24
2022-03-02 17:27:54,3,17
2022-03-02 17:28:05,6,17
2022-03-02 17:28:15,6,24
2022-03-02 17:28:30,4,24
2022-03-02 17:28:34,4,11
2022-03-02 17:28:44,2,11
2022-03-02 17:28:54,2,14
2022-03-02 17:29:04,5,14
2022-03-02 17:29:14,5,14
2022-03-02 17:29:24,4,14
2022-03-02 17:29:34,4,15
2022-03-02 17:29:44,6,15
2022-03-02 17:29:54,6,17
2022-03-02 17:30:07,3,17
2022-03-02 17:30:15,3,16
2022-03-02 17:30:25,5,16
2022-03-02 17:30:35,5,15
2022-03-02 17:30:45,5,15
2022-03-02 17:30:55,5,16
2022-03-02 17:31:05,6,16
2022-03-02 17:31:15,6,16
2022-03-02 17:31:25,5,9
2022-03-02 17:31:35,5,9
2022-03-02 17:31:45,3,9
2022-03-02 17:31:56,3,9
2022-03-02 17:32:05,3,11
2022-03-03 07:25:28,1,28
2022-03-03 07:25:37,0,30
2022-03-03 07:25:47,0,30
2022-03-03 07:25:57,0,35
2022-03-03 07:26:10,0,35
2022-03-03 07:26:16,1,43
2022-03-03 07:26:27,1,43
2022-03-03 07:26:37,8,48
2022-03-03 07:26:47,8,48
2022-03-03 07:26:57,9,49
2022-03-03 07:27:07,9,49
2022-03-03 07:27:17,13,24
2022-03-03 07:27:27,13,24
2022-03-03 07:27:36,13,76
2022-03-03 07:27:47,13,100
2022-03-03 07:27:57,15,100
2022-03-03 07:28:07,15,47
2022-03-03 07:28:20,16,47
2022-03-03 07:28:27,16,66
2022-03-03 07:28:37,17,66
2022-03-03 07:28:47,17,106
2022-03-03 07:28:57,16,106
2022-03-03 07:29:09,16,43
2022-03-03 07:29:18,15,43
2022-03-03 07:29:27,15,50
2022-03-03 07:29:39,15,50
2022-03-03 07:29:47,15,70
2022-03-03 07:29:57,19,70
2022-03-03 07:30:07,17,109
2022-03-03 07:30:17,17,109
2022-03-03 07:30:27,17,67
2022-03-03 07:30:37,18,67
2022-03-03 07:30:47,18,119
2022-03-03 07:30:59,19,119
2022-03-03 07:31:07,19,124
2022-03-03 07:31:19,20,124
2022-03-03 07:31:29,20,164
2022-03-03 07:31:37,22,164
2022-03-03 07:31:49,22,228
2022-03-03 07:31:57,23,228
2022-03-03 07:32:07,23,263
2022-03-03 07:32:17,24,263
2022-03-03 07:32:27,24,215
2022-03-03 07:32:37,23,215
2022-03-03 07:32:47,23,181
2022-03-03 07:32:57,22,181
2022-03-03 07:33:10,22,174
2022-03-03 07:33:17,22,174
2022-03-03 07:33:30,22,192
2022-03-03 07:33:37,22,200
2022-03-03 07:33:47,22,200
2022-03-03 07:33:57,18,189
2022-03-03 07:34:07,18,189
2022-03-03 07:34:17,18,169
2022-03-03 07:34:28,18,169
2022-03-03 07:34:37,15,165
2022-03-03 07:34:47,15,165
2022-03-03 07:34:57,15,174
2022-03-03 07:35:07,15,174
2022-03-03 07:35:17,15,201
2022-03-03 07:35:27,15,201
2022-03-03 07:35:37,15,201
2022-03-03 07:35:47,15,201
2022-03-03 07:35:57,14,67
2022-03-03 07:36:07,14,67
2022-03-03 07:36:17,13,62
2022-03-03 07:36:27,13,62
2022-03-03 07:36:37,15,60
2022-03-03 07:36:49,15,60
2022-03-03 07:36:57,14,70
2022-03-03 07:37:07,14,70
2022-03-03 07:37:17,15,142
2022-03-03 07:37:27,15,142
2022-03-03 07:37:37,14,165
2022-03-03 07:37:48,14,165
2022-03-03 07:37:57,13,86
2022-03-03 07:38:07,13,86
2022-03-03 07:38:17,13,79
2022-03-03 07:38:28,13,79
2022-03-03 07:38:42,14,70
2022-03-03 07:38:47,14,70
2022-03-03 07:38:57,11,72
2022-03-03 07:39:07,11,72
2022-03-03 07:39:17,11,128
2022-03-03 07:39:27,11,128
2022-03-03 07:39:37,13,166
2022-03-03 07:39:47,13,166
2022-03-03 07:39:57,12,145
2022-03-03 07:40:07,12,145
2022-03-03 07:40:17,13,72
2022-03-03 07:40:28,13,72
2022-03-03 07:40:37,14,159
2022-03-03 07:40:47,14,159
2022-03-03 07:40:57,13,79
2022-03-03 07:41:07,13,79
2022-03-03 07:41:17,13,68
2022-03-03 07:41:27,13,68
2022-03-03 07:41:37,13,66
2022-03-03 07:41:47,13,66
2022-03-03 07:41:57,13,60
2022-03-03 07:42:07,13,55
2022-03-03 07:42:17,9,55
2022-03-03 07:42:27,9,80
2022-03-03 07:42:38,10,80
2022-03-03 07:42:47,10,111
2022-03-03 07:42:57,10,111
2022-03-03 07:43:10,10,144
2022-03-03 07:43:17,12,144
2022-03-03 07:43:28,12,144
2022-03-03 07:43:39,11,118
2022-03-03 07:43:47,11,118
2022-03-03 07:43:57,12,110
2022-03-03 07:44:07,12,110
2022-03-03 07:44:17,15,135
2022-03-03 07:44:27,15,135
2022-03-03 07:44:38,13,145
2022-03-03 07:44:49,13,145
2022-03-03 07:44:57,16,108
2022-03-03 07:45:07,16,108
2022-03-03 07:45:18,15,97
2022-03-03 07:45:28,15,97
2022-03-03 07:45:38,15,124
2022-03-03 07:45:52,15,124
2022-03-03 07:46:06,14,87
2022-03-03 07:46:17,18,83
2022-03-03 07:46:27,18,83
2022-03-03 07:46:37,17,75
2022-03-03 07:46:47,17,75
2022-03-03 07:46:57,17,55
2022-03-03 07:47:07,17,55
2022-03-03 07:47:17,19,82
2022-03-03 07:47:30,19,82
2022-03-03 07:47:40,17,95
2022-03-03 07:47:47,17,95
2022-03-03 07:47:59,16,125
2022-03-03 07:48:07,16,125
2022-03-03 07:48:17,18,169
2022-03-03 07:48:27,18,169
2022-03-03 07:48:37,16,160
2022-03-03 07:48:47,16,160
2022-03-03 07:48:57,17,148
2022-03-03 07:49:07,17,148
2022-03-03 07:49:17,18,152
2022-03-03 07:49:27,18,152
2022-03-03 07:49:37,17,46
2022-03-03 07:49:47,17,46
2022-03-03 07:49:57,16,43
2022-03-03 07:50:07,16,43
2022-03-03 07:50:17,17,47
2022-03-03 07:50:27,17,47
2022-03-03 07:50:37,15,51
2022-03-03 07:50:47,15,51
2022-03-03 07:50:57,15,53
2022-03-03 07:51:07,15,53
2022-03-03 07:51:17,15,50
2022-03-03 07:51:27,15,50
2022-03-03 07:51:37,16,49
2022-03-03 07:51:47,16,49
2022-03-03 07:51:57,16,50
2022-03-03 07:52:07,16,50
2022-03-03 07:52:17,14,49
2022-03-03 07:52:27,14,49
2022-03-03 07:52:37,14,47
2022-03-03 07:52:47,14,47
2022-03-03 07:52:57,13,46
2022-03-03 07:53:07,13,46
2022-03-03 07:53:17,14,50
2022-03-03 07:53:27,14,50
2022-03-03 07:53:37,14,48
2022-03-03 07:53:57,14,54
2022-03-03 07:54:07,14,54
2022-03-03 07:54:17,14,59
2022-03-03 07:54:27,14,59
2022-03-03 07:54:37,15,57
2022-03-03 07:54:47,15,57
2022-03-03 07:54:57,18,57
2022-03-03 07:55:07,18,52
2022-03-03 07:55:17,17,52
2022-03-03 07:55:27,17,54
2022-03-03 07:55:37,15,54
2022-03-03 07:55:47,15,50
2022-03-03 07:55:57,16,50
2022-03-03 07:56:07,16,48
2022-03-03 07:56:17,18,48
2022-03-03 07:56:27,18,52
2022-03-03 07:56:37,16,52
2022-03-03 07:56:47,16,52
2022-03-03 07:56:58,18,52
2022-03-03 07:57:07,18,51
2022-03-03 07:57:17,14,49
2022-03-03 07:57:27,14,49
2022-03-03 07:57:37,21,57
2022-03-03 07:57:47,21,57
2022-03-03 07:57:57,18,59
2022-03-03 07:58:07,18,59
2022-03-03 07:58:17,17,67
2022-03-03 07:58:29,17,67
2022-03-03 07:58:37,20,70
2022-03-03 07:58:47,20,70
2022-03-03 07:58:57,18,68
2022-03-03 07:59:07,18,68
2022-03-03 07:59:17,19,81
2022-03-03 07:59:27,19,81
2022-03-03 07:59:39,20,77
2022-03-03 07:59:47,20,77
2022-03-03 07:59:57,17,76
2022-03-03 08:00:07,17,76
2022-03-03 08:00:17,20,71
2022-03-03 08:00:27,20,71
2022-03-03 08:00:37,21,62
2022-03-03 08:00:47,21,62
2022-03-03 08:00:57,21,69
2022-03-03 08:01:08,21,69
2022-03-03 08:01:19,24,75
2022-03-03 08:01:28,24,75
2022-03-03 08:01:37,22,63
2022-03-03 08:01:48,22,63
2022-03-03 08:01:58,19,62
2022-03-03 08:02:08,19,62
2022-03-03 08:02:19,22,66
2022-03-03 08:02:27,22,66
2022-03-03 08:02:37,23,71
2022-03-03 08:02:47,23,71
2022-03-03 08:02:57,16,79
2022-03-03 08:03:07,16,79
2022-03-03 08:03:17,19,62
2022-03-03 08:03:27,19,62
2022-03-03 08:03:37,19,67
2022-03-03 08:03:47,19,67
2022-03-03 08:03:57,18,77
2022-03-03 08:04:07,18,77
2022-03-03 08:04:23,19,83
2022-03-03 08:04:27,19,83
2022-03-03 08:04:37,20,85
2022-03-03 08:04:49,20,85
2022-03-03 08:04:57,19,97
2022-03-03 08:05:08,19,97
2022-03-03 08:05:17,16,86
2022-03-03 08:05:29,17,86
2022-03-03 08:05:37,17,144
2022-03-03 08:05:47,17,144
2022-03-03 08:05:57,17,153
2022-03-03 08:06:07,16,153
2022-03-03 08:06:17,16,153
2022-03-03 08:06:30,17,153
2022-03-03 08:06:37,17,147
2022-03-03 08:06:46,16,147
2022-03-03 08:06:57,16,140
2022-03-03 08:07:07,17,140
2022-03-03 08:07:17,17,134
2022-03-03 08:07:28,16,134
2022-03-03 08:07:40,16,151
2022-03-03 08:07:47,20,151
2022-03-03 08:07:57,20,84
2022-03-03 08:08:19,18,84
2022-03-03 08:08:27,19,39
2022-03-03 08:08:37,19,55
2022-03-03 08:08:47,18,48
2022-03-03 08:08:57,18,48
2022-03-03 08:09:07,17,50
2022-03-03 08:09:17,17,50
2022-03-03 08:09:27,18,53
2022-03-03 08:09:37,18,53
2022-03-03 08:09:47,18,51
2022-03-03 08:09:57,18,51
2022-03-03 08:10:07,17,45
2022-03-03 08:10:17,17,45
2022-03-03 08:10:27,19,44
2022-03-03 08:10:40,19,44
2022-03-03 08:10:47,17,61
2022-03-03 08:10:57,17,61
2022-03-03 08:11:10,17,70
2022-03-03 08:11:22,17,70
2022-03-03 08:11:27,18,59
2022-03-03 08:11:37,18,59
2022-03-03 08:11:47,17,60
2022-03-03 08:11:57,17,60
2022-03-03 08:12:17,15,57
2022-03-03 08:12:27,14,58
2022-03-03 08:12:37,14,58
2022-03-03 08:12:46,15,50
2022-03-03 08:12:57,15,50
2022-03-03 08:13:07,15,44
2022-03-03 08:13:17,15,44
2022-03-03 08:13:28,17,63
2022-03-03 08:13:37,17,63
2022-03-03 08:13:48,20,88
2022-03-03 08:13:57,20,88
2022-03-03 08:14:07,19,80
2022-03-03 08:14:17,19,80
2022-03-03 08:14:27,17,77
2022-03-03 08:14:37,17,77
2022-03-03 08:14:47,18,65
2022-03-03 08:14:57,18,65
2022-03-03 08:15:07,17,68
2022-03-03 08:15:17,17,68
2022-03-03 08:15:27,9,68
2022-03-03 08:15:37,9,68
2022-03-03 08:15:47,13,59
2022-03-03 08:15:57,13,59
2022-03-03 08:16:07,12,63
2022-03-03 08:16:17,12,63
2022-03-03 08:16:27,12,65
2022-03-03 08:16:37,12,66
2022-03-03 08:16:47,10,64
2022-03-03 08:16:58,10,64
2022-03-03 08:17:08,7,71
2022-03-03 08:17:18,7,71
2022-03-03 08:17:27,9,112
2022-03-03 08:17:37,9,112
2022-03-03 08:17:47,8,112
2022-03-03 08:17:57,8,112
2022-03-03 08:18:07,7,112
2022-03-03 08:18:17,7,59
2022-03-03 08:18:27,6,59
2022-03-03 08:18:37,6,59
2022-03-03 08:18:47,5,59
2022-03-03 08:18:57,5,61
2022-03-03 08:19:08,7,61
2022-03-03 08:19:17,7,87
2022-03-03 08:19:27,5,87
2022-03-03 08:19:37,5,68
2022-03-03 08:19:47,5,68
2022-03-03 08:19:57,5,58
2022-03-03 08:20:07,7,58
2022-03-03 08:20:17,7,56
2022-03-03 08:20:27,3,56
2022-03-03 08:20:37,3,63
2022-03-03 08:20:47,5,63
2022-03-03 08:20:57,5,107
2022-03-03 08:21:07,1,55
2022-03-03 08:21:17,1,55
2022-03-03 08:21:27,2,66
2022-03-03 08:21:37,2,66
2022-03-03 08:21:47,2,67
2022-03-03 08:21:58,2,67
2022-03-03 08:22:07,1,64
2022-03-03 08:22:17,1,64
2022-03-03 08:22:27,2,66
2022-03-03 08:22:37,1,66
2022-03-03 08:22:47,1,62
2022-03-03 08:22:57,2,62
2022-03-03 08:23:07,2,60
2022-03-03 08:23:17,2,60
2022-03-03 08:23:27,2,63
2022-03-03 08:23:37,1,63
2022-03-03 08:23:47,1,58
2022-03-03 08:23:57,1,58
2022-03-03 08:24:17,1,66
2022-03-03 08:24:27,1,71
2022-03-03 08:24:37,1,71
2022-03-03 08:24:47,1,141
2022-03-03 08:24:57,1,141
2022-03-03 08:25:06,1,136
2022-03-03 08:25:17,0,136
2022-03-03 08:25:27,0,115
2022-03-03 08:25:37,0,115
2022-03-03 08:25:47,0,70
2022-03-03 08:25:57,1,70
2022-03-03 08:26:07,1,73
2022-03-03 08:26:17,1,73
2022-03-03 08:26:27,1,108
2022-03-03 08:26:37,0,108
2022-03-03 08:26:47,0,118
2022-03-03 08:26:57,0,118
2022-03-03 08:27:07,0,62
2022-03-03 08:27:17,0,79
2022-03-03 08:27:27,0,79
2022-03-03 08:27:37,0,81
2022-03-03 08:27:47,0,81
2022-03-03 08:27:57,0,87
2022-03-03 08:28:07,0,87
2022-03-03 08:28:17,0,67
2022-03-03 08:28:29,0,67
2022-03-03 08:28:38,0,72
2022-03-03 08:28:47,0,72
2022-03-03 08:29:07,1,77
2022-03-03 08:29:17,1,83
2022-03-03 08:29:27,1,83
2022-03-03 08:29:37,0,79
2022-03-03 08:29:47,0,79
2022-03-03 08:29:57,2,94
2022-03-03 08:30:17,0,82
2022-03-03 08:30:28,0,82
2022-03-03 08:30:39,0,68
2022-03-03 08:30:49,0,68
2022-03-03 08:30:58,1,62
2022-03-03 08:31:09,1,62
2022-03-03 08:31:17,0,81
2022-03-03 08:31:26,0,81
2022-03-03 08:31:37,2,74
2022-03-03 08:31:47,2,74
2022-03-03 08:31:57,0,70
2022-03-03 08:32:08,0,70
2022-03-03 08:32:17,0,71
2022-03-03 08:32:27,0,71
2022-03-03 08:33:10,1,40
2022-03-03 18:43:29,1,7
2022-03-03 18:43:38,1,12
2022-03-03 18:43:49,0,19
2022-03-03 18:43:59,0,19
2022-03-03 18:44:09,0,19
2022-03-03 18:44:19,0,19
2022-03-03 18:44:29,0,19
2022-03-03 18:44:39,0,19
2022-03-03 18:44:49,0,19
2022-03-03 18:44:59,0,19
2022-03-03 18:45:09,0,22
2022-03-03 18:45:19,0,22
2022-03-03 18:45:29,0,23
2022-03-03 18:45:39,0,23
2022-03-03 18:45:49,1,27
2022-03-03 18:46:09,1,27
2022-03-03 18:46:18,0,25
2022-03-03 18:46:29,0,29
2022-03-03 18:46:39,0,29
2022-03-03 18:46:49,0,25
2022-03-03 18:47:01,0,25
2022-03-03 18:47:08,1,25
2022-03-03 18:47:20,1,27
2022-03-03 18:47:28,0,27
2022-03-03 18:47:39,0,32
2022-03-03 18:47:49,0,32
2022-03-03 18:47:59,0,32
2022-03-03 18:48:09,0,32
2022-03-03 18:48:32,0,26
2022-03-03 18:48:49,1,25
2022-03-03 18:48:59,1,25
2022-03-03 18:49:19,0,30
2022-03-03 18:49:29,0,26
2022-03-03 18:49:49,0,26
2022-03-03 18:50:09,0,36
2022-03-03 18:50:28,0,36
2022-03-03 18:50:32,1,34
2022-03-03 18:50:38,1,34
2022-03-03 18:50:48,0,34
2022-03-03 23:09:14,0,19
2022-03-03 23:09:24,0,26
2022-03-03 23:09:34,0,26
2022-03-03 23:09:44,0,26
2022-03-03 23:09:54,0,26
2022-03-03 23:10:06,0,27
2022-03-03 23:10:13,0,27
2022-03-03 23:10:24,0,26
2022-03-03 23:10:34,0,26
2022-03-03 23:10:44,0,31
2022-03-03 23:10:54,0,31
2022-03-03 23:11:04,0,27
2022-03-03 23:11:44,0,51
2022-03-03 23:11:54,0,51
2022-03-03 23:12:36,0,68
2022-03-03 23:13:14,0,64
2022-03-03 23:13:44,0,64
2022-03-03 23:13:53,0,64
2022-03-03 23:14:04,0,81
2022-03-03 23:14:24,0,63
2022-03-03 23:14:34,0,63
2022-03-03 23:15:14,1,88
2022-03-03 23:15:24,1,33
2022-03-03 23:15:34,1,33
2022-03-03 23:15:44,5,68
2022-03-03 23:15:54,5,68
2022-03-03 23:16:06,5,49
2022-03-03 23:16:13,5,49
2022-03-03 23:16:34,7,60
2022-03-03 23:16:44,7,76
2022-03-03 23:17:03,10,86
2022-03-03 23:17:14,10,86
2022-03-03 23:17:34,10,47
2022-03-03 23:17:44,12,29
2022-03-03 23:18:04,13,24
2022-03-03 23:18:14,13,24
2022-03-03 23:18:27,12,25
2022-03-03 23:18:35,12,25
2022-03-03 23:18:55,13,26
2022-03-03 23:19:05,16,89
2022-03-03 23:19:28,14,96
2022-03-03 23:19:54,17,115
2022-03-03 23:20:07,16,108
2022-03-03 23:20:13,16,108
2022-03-03 23:20:24,17,129
2022-03-03 23:20:34,17,129
2022-03-03 23:20:49,19,143
2022-03-03 23:20:54,19,158
2022-03-03 23:21:05,19,158
2022-03-03 23:21:16,20,149
2022-03-03 23:21:24,20,149
2022-03-03 23:21:56,21,143
2022-03-03 23:22:04,21,143
2022-03-03 23:22:13,22,142
2022-03-03 23:22:25,22,142
2022-03-03 23:22:33,25,129
2022-03-03 23:22:44,25,129
2022-03-03 23:23:04,23,342
2022-03-03 23:23:14,24,166
2022-03-03 23:23:36,24,156
2022-03-03 23:23:43,25,156
2022-03-03 23:23:54,25,165
2022-03-03 23:24:06,24,165
2022-03-03 23:24:14,24,165
2022-03-03 23:24:24,23,165
2022-03-03 23:24:34,23,156
2022-03-03 23:24:44,21,156
2022-03-03 23:25:06,22,155
