mtime,seat_L1,seat_L2,seat_L3,seat_L4,L1,L2,L3,L4,L5,L6,L7,L8,legrest_angle,recline_angle,legrest_voltage,legrest_ext_voltage
2021-03-03-16-01-28-031,746,664,1123,137,0,1867,0,1138,0,0,0,0,662,2685,11,10
2021-03-03-16-01-28-063,746,664,1123,137,0,1867,0,1138,0,0,0,0,664,2686,13,16
2021-03-03-16-01-28-078,746,664,1123,137,0,1867,0,1138,0,0,0,0,663,2684,11,10
2021-03-03-16-01-28-109,746,664,1123,137,0,1867,0,1138,0,0,0,0,662,2685,11,10
2021-03-03-16-01-28-141,746,664,1123,137,0,1867,0,1138,0,0,0,0,663,2684,10,10
2021-03-03-16-01-28-156,747,663,1121,137,0,1867,0,1140,0,0,0,0,663,2685,11,10
2021-03-03-16-01-28-188,747,663,1121,137,0,1867,0,1140,0,0,0,0,663,2684,11,10
2021-03-03-16-01-28-219,747,663,1121,137,0,1867,0,1140,0,0,0,0,663,2685,11,10
2021-03-03-16-01-28-234,747,663,1121,137,0,1867,0,1140,0,0,0,0,663,2685,11,10
2021-03-03-16-01-28-266,747,663,1121,137,0,1867,0,1140,0,0,0,0,663,2684,11,10
2021-03-03-16-01-28-281,747,663,1121,137,0,1867,0,1140,0,0,0,0,664,2684,11,10
2021-03-03-16-01-28-312,744,663,1122,137,0,1867,0,1140,0,0,0,0,663,2685,11,10
2021-03-03-16-01-28-344,744,663,1122,137,0,1867,0,1140,0,0,0,0,662,2684,11,10
2021-03-03-16-01-28-359,744,663,1122,137,0,1867,0,1140,0,0,0,0,662,2685,469,66
2021-03-03-16-01-28-391,744,663,1122,137,0,1867,0,1140,0,0,0,0,664,2685,247,36
2021-03-03-16-01-28-422,744,663,1122,137,0,1867,0,1140,0,0,0,0,672,2684,297,34
2021-03-03-16-01-28-437,744,663,1122,137,0,1867,0,1140,0,0,0,0,674,2684,144,16
2021-03-03-16-01-28-469,744,663,1122,137,0,1867,0,1140,0,0,0,0,675,2687,144,18
2021-03-03-16-01-28-500,745,665,1121,138,0,1867,0,1139,0,0,0,0,673,2686,134,16
2021-03-03-16-01-28-516,745,665,1121,138,0,1867,0,1139,0,0,0,0,674,2688,137,16
2021-03-03-16-01-28-547,745,665,1121,138,0,1867,0,1139,0,0,0,0,675,2685,143,20
2021-03-03-16-01-28-578,745,665,1121,138,0,1867,0,1139,0,0,0,0,679,2687,123,16
2021-03-03-16-01-28-594,745,665,1121,138,0,1867,0,1139,0,0,0,0,678,2684,131,16
2021-03-03-16-01-28-625,745,665,1121,138,0,1867,0,1139,0,0,0,0,685,2689,118,16
2021-03-03-16-01-28-656,746,667,1122,135,0,1861,0,1091,0,0,0,0,687,2685,130,14
2021-03-03-16-01-28-687,746,667,1122,135,0,1861,0,1091,0,0,0,0,683,2681,243,24
2021-03-03-16-01-28-703,746,667,1122,135,0,1861,0,1091,0,0,0,0,689,2683,137,16
2021-03-03-16-01-28-719,746,667,1122,135,0,1861,0,1091,0,0,0,0,689,2681,235,24
2021-03-03-16-01-28-750,746,667,1122,135,0,1861,0,1091,0,0,0,0,696,2685,131,18
2021-03-03-16-01-28-781,746,667,1122,135,0,1861,0,1091,0,0,0,0,697,2683,139,16
2021-03-03-16-01-28-797,730,654,1123,142,0,1904,0,1201,0,0,0,0,704,2684,130,16
2021-03-03-16-01-28-828,730,654,1123,142,0,1904,0,1201,0,0,0,0,707,2685,131,16
2021-03-03-16-01-28-859,730,654,1123,142,0,1904,0,1201,0,0,0,0,707,2681,238,20
2021-03-03-16-01-28-875,730,654,1123,142,0,1904,0,1201,0,0,0,0,712,2684,160,16
2021-03-03-16-01-28-906,730,654,1123,142,0,1904,0,1201,0,0,0,0,718,2685,130,16
2021-03-03-16-01-28-937,730,654,1123,142,0,1904,0,1201,0,0,0,0,715,2681,243,24
2021-03-03-16-01-28-953,736,668,1120,135,0,1911,0,1212,0,0,0,0,721,2682,123,14
2021-03-03-16-01-28-984,736,668,1120,135,0,1911,0,1212,0,0,0,0,727,2684,147,20
2021-03-03-16-01-29-015,736,668,1120,135,0,1911,0,1212,0,0,0,0,731,2684,128,14
2021-03-03-16-01-29-031,736,668,1120,135,0,1911,0,1212,0,0,0,0,733,2684,136,16
2021-03-03-16-01-29-062,736,668,1120,135,0,1911,0,1212,0,0,0,0,738,2683,155,16
2021-03-03-16-01-29-078,736,668,1120,135,0,1911,0,1212,0,0,0,0,739,2682,144,16
2021-03-03-16-01-29-109,754,658,1119,136,0,1937,0,1191,0,0,0,0,743,2697,130,32
2021-03-03-16-01-29-140,754,658,1119,136,0,1937,0,1191,0,0,0,0,745,2681,251,26
2021-03-03-16-01-29-156,754,658,1119,136,0,1937,0,1191,0,0,0,0,750,2683,123,16
2021-03-03-16-01-29-187,754,658,1119,136,0,1937,0,1191,0,0,0,0,752,2683,129,16
2021-03-03-16-01-29-218,754,658,1119,136,0,1937,0,1191,0,0,0,0,754,2683,135,16
2021-03-03-16-01-29-234,754,658,1119,136,0,1937,0,1191,0,0,0,0,762,2683,162,16
2021-03-03-16-01-29-265,737,661,1120,139,0,1941,12,1171,0,0,0,0,763,2683,134,20
2021-03-03-16-01-29-297,737,661,1120,139,0,1941,12,1171,0,0,0,0,765,2684,123,12
2021-03-03-16-01-29-312,737,661,1120,139,0,1941,12,1171,0,0,0,0,771,2683,163,22
2021-03-03-16-01-29-344,737,661,1120,139,0,1941,12,1171,0,0,0,0,774,2683,131,18
2021-03-03-16-01-29-375,737,661,1120,139,0,1941,12,1171,0,0,0,0,777,2683,128,16
2021-03-03-16-01-29-390,737,661,1120,139,0,1941,12,1171,0,0,0,0,781,2685,130,14
2021-03-03-16-01-29-422,749,663,1122,137,0,1958,124,1084,0,0,0,0,783,2681,155,16
2021-03-03-16-01-29-453,749,663,1122,137,0,1958,124,1084,0,0,0,0,787,2683,123,14
2021-03-03-16-01-29-468,749,663,1122,137,0,1958,124,1084,0,0,0,0,789,2682,138,16
2021-03-03-16-01-29-500,749,663,1122,137,0,1958,124,1084,0,0,0,0,797,2684,129,16
2021-03-03-16-01-29-531,749,663,1122,137,0,1958,124,1084,0,0,0,0,798,2682,139,18
2021-03-03-16-01-29-547,749,663,1122,137,0,1958,124,1084,0,0,0,0,801,2684,130,16
2021-03-03-16-01-29-578,749,663,1122,137,0,1958,124,1084,0,0,0,0,805,2684,128,16
2021-03-03-16-01-29-593,739,667,1121,137,0,1984,178,1001,0,0,0,0,809,2681,123,14
2021-03-03-16-01-29-625,739,667,1121,137,0,1984,178,1001,0,0,0,0,811,2683,141,14
2021-03-03-16-01-29-656,739,667,1121,137,0,1984,178,1001,0,0,0,0,816,2683,147,18
2021-03-03-16-01-29-672,739,667,1121,137,0,1984,178,1001,0,0,0,0,822,2684,131,16
2021-03-03-16-01-29-703,739,667,1121,137,0,1984,178,1001,0,0,0,0,825,2683,128,14
2021-03-03-16-01-29-734,739,667,1121,137,0,1984,178,1001,0,0,0,0,825,2682,134,16
